datetime,cloud_loss_prob,shading_loss_prob,temperature_loss_prob,soiling_loss_prob,inverter_loss_prob,cloud_flag_enhanced,shading_flag_enhanced,temperature_flag_enhanced,soiling_flag_enhanced,inverter_flag_enhanced,other_flag_enhanced
2024-11-16 14:45:00,0.15046946897517294,0.11750309741540454,0.5174747511995361,0.028734449598602496,0.11275079085367179,0,0,1,0,0,0
2024-11-16 15:00:00,0.34028585776964165,0.24516039801099265,0.32546503044786423,0.022241209807056905,0.10044732693314407,1,1,1,0,0,0
2024-11-16 15:15:00,0.22888363538165576,0.24516039801099265,0.21417992475056877,0.046400679922907084,0.11875880398537597,1,1,1,0,0,0
2024-11-16 15:30:00,0.09958093299522137,0.24516039801099265,0.5012661933015896,0.013435286844398098,0.08933427321523246,0,1,1,0,0,0
2024-11-16 15:45:00,0.3861752136114151,0.24516039801099265,0.4039160855784066,0.042739545289920966,0.06186036865405531,1,1,1,0,0,0
2024-11-16 16:00:00,0.3294359982022555,0.3934693402873666,0.15450631560701306,0.03816449146608303,0.07463789233013829,1,1,0,0,0,0
2024-11-16 16:15:00,0.24775114335338264,0.3934693402873666,0.3286704452567013,0.01444319120487303,0.1052235689174974,1,1,1,0,0,0
2024-11-16 16:30:00,0.4189382302233816,0.3934693402873666,0.2384980965021884,0.013184247399848692,0.24528646292452438,1,1,1,0,1,0
2024-11-16 16:45:00,0.470181590824408,0.3934693402873666,0.0,0.019342566464386257,0.07975684911151859,1,1,0,0,0,0
2024-11-16 17:00:00,0.45538661262551766,0.5421666382283857,0.0,0.04972050582435572,0.06787781599401077,1,1,0,0,0,0
2024-11-16 17:15:00,0.4537801209053728,0.5421666382283857,0.0,0.020935475330424835,0.02969826485959115,1,1,0,0,0,0
2024-11-16 17:30:00,0.5073106876797555,0.5421666382283857,0.0,0.0,0.11107059808707853,1,1,0,0,0,0
2024-11-16 17:45:00,0.5163283852408971,0.5421666382283857,0.0,0.06340587271851894,0.2860292286252064,1,1,0,0,1,0
2024-11-16 18:00:00,0.5,0.6753475326416503,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-16 18:15:00,0.5,0.6753475326416503,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-16 18:30:00,0.5,0.6753475326416503,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-16 18:45:00,0.5,0.6753475326416503,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-16 19:00:00,0.5,0.7837348331701127,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-16 19:15:00,0.5,0.7837348331701127,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-16 19:30:00,0.5,0.7837348331701127,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-16 19:45:00,0.5,0.7837348331701127,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-16 20:00:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-16 20:15:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-16 20:30:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-16 20:45:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-16 21:00:00,0.5,0.9204404912817723,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-16 21:15:00,0.5,0.9204404912817723,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-16 21:30:00,0.5,0.9204404912817723,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-16 21:45:00,0.5,0.9204404912817723,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-16 22:00:00,0.5,0.9560630663765926,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-16 22:15:00,0.5,0.9560630663765926,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-16 22:30:00,0.5,0.9560630663765926,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-16 22:45:00,0.5,0.9560630663765926,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-16 23:00:00,0.5,0.9772058191163877,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-16 23:15:00,0.5,0.9772058191163877,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-16 23:30:00,0.5,0.9772058191163877,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-16 23:45:00,0.5,0.9772058191163877,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-17 00:00:00,0.5,0.9888910034617577,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-17 00:15:00,0.5,0.9888910034617577,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-17 00:30:00,0.5,0.9888910034617577,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-17 00:45:00,0.5,0.9888910034617577,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-17 01:00:00,0.5,0.9772058191163877,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-17 01:15:00,0.5,0.9772058191163877,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-17 01:30:00,0.5,0.9772058191163877,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-17 01:45:00,0.5,0.9772058191163877,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-17 02:00:00,0.5,0.9560630663765926,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-17 02:15:00,0.5,0.9560630663765926,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-17 02:30:00,0.5,0.9560630663765926,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-17 02:45:00,0.5,0.9560630663765926,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-17 03:00:00,0.5,0.9204404912817723,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-17 03:15:00,0.5,0.9204404912817723,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-17 03:30:00,0.5,0.9204404912817723,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-17 03:45:00,0.5,0.9204404912817723,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-17 04:00:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-17 04:15:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-17 04:30:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-17 04:45:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-17 05:00:00,0.5,0.7837348331701127,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-17 05:15:00,0.5,0.7837348331701127,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-17 05:30:00,0.5,0.7837348331701127,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-17 05:45:00,0.5,0.7837348331701127,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-17 06:00:00,0.5,0.6753475326416503,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-17 06:15:00,0.5,0.6753475326416503,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-17 06:30:00,0.5,0.6753475326416503,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-17 06:45:00,0.5,0.6753475326416503,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-17 07:00:00,0.5,0.5421666382283857,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-17 07:15:00,0.5,0.5421666382283857,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-17 07:30:00,0.5741508901526141,0.5421666382283857,0.0,6.818179953960168e-08,1.0,1,1,0,0,1,0
2024-11-17 07:45:00,0.6146121206870309,0.5421666382283857,0.0,0.07564680787932887,0.11449753761947012,1,1,0,0,0,0
2024-11-17 08:00:00,0.5974970827141312,0.3934693402873666,0.0,0.0943250259874504,0.08484342649182519,1,1,0,0,0,0
2024-11-17 08:15:00,0.6517238158046087,0.3934693402873666,0.0,0.1409372526782504,0.09679502571657839,1,1,0,0,0,0
2024-11-17 08:30:00,0.6778204736272055,0.3934693402873666,0.0,0.14889220847737827,0.09596332550305786,1,1,0,0,0,0
2024-11-17 08:45:00,0.6322604334835259,0.3934693402873666,0.0,0.15767245775720629,0.10212757885558532,1,1,0,0,0,0
2024-11-17 09:00:00,0.6134975751311911,0.24516039801099265,0.0,0.15682679086715412,0.0744592647135911,1,1,0,0,0,0
2024-11-17 09:15:00,0.6486883709256412,0.24516039801099265,0.0,0.19863191092545307,0.08977378055053387,1,1,0,0,0,0
2024-11-17 09:30:00,0.5965328238400397,0.24516039801099265,0.0,0.16359322616346483,0.08975689325936731,1,1,0,0,0,0
2024-11-17 09:45:00,0.6085126363742699,0.24516039801099265,0.0,0.18925184752147672,0.10120971255684896,1,1,0,0,0,0
2024-11-17 10:00:00,0.5471850866752929,0.11750309741540454,0.0,0.17403439580766844,0.08371490645859736,1,0,0,0,0,0
2024-11-17 10:15:00,0.47216201515462564,0.11750309741540454,0.1738247826058642,0.18499204659720103,0.09850383818041375,1,0,0,0,0,0
2024-11-17 10:30:00,0.4073521292533144,0.11750309741540454,0.33470454411875916,0.15529467753936566,0.10008941348497169,1,0,1,0,0,0
2024-11-17 10:45:00,0.31794089849576573,0.11750309741540454,0.4649904332099818,0.14374963799642115,0.09929866545789423,1,0,1,0,0,0
2024-11-17 11:00:00,0.44887638409254665,0.03076676552365587,0.4166666644590871,0.12828711850318286,0.10535165373275923,1,0,1,0,0,0
2024-11-17 11:15:00,0.36881756609777167,0.03076676552365587,0.16020785117204936,0.06060805852676454,0.09678394642022914,1,0,0,0,0,0
2024-11-17 11:30:00,0.2674784011060367,0.03076676552365587,0.30009194982697146,0.1119801521996664,0.09759513124840691,1,0,1,0,0,0
2024-11-17 11:45:00,0.2043097280710373,0.03076676552365587,0.4977738952581144,0.0641946803344342,0.10506496198969817,1,0,1,0,0,0
2024-11-17 12:00:00,0.0841048299770796,0.0,0.6021414158079359,0.013903511260042856,0.09649478522895438,0,0,1,0,0,0
2024-11-17 12:15:00,0.09556299067797616,0.0,0.664947755399835,0.018795481495192945,0.09531612069067275,0,0,1,0,0,0
2024-11-17 12:30:00,0.0836995896510565,0.0,0.6872777771949768,0.007582901566334788,0.09699278826925228,0,0,1,0,0,0
2024-11-17 12:45:00,0.10032085188837765,0.0,0.7277331648290357,0.013519938844985924,0.10229833640805541,0,0,1,0,0,0
2024-11-17 13:00:00,0.10759512828329082,0.03076676552365587,0.7362615642724213,0.011074870476274645,0.09705310172719694,0,0,1,0,0,0
2024-11-17 13:15:00,0.10936530052873125,0.03076676552365587,0.726834563993387,0.011756929109037695,0.10193178408988701,0,0,1,0,0,0
2024-11-17 13:30:00,0.10346298236328927,0.03076676552365587,0.7007390958922248,0.009428399761957862,0.10012032230136692,0,0,1,0,0,0
2024-11-17 13:45:00,0.09908133732236923,0.03076676552365587,0.6548311971191666,0.010189033515675905,0.09950820481395839,0,0,1,0,0,0
2024-11-17 14:00:00,0.09466557764571751,0.11750309741540454,0.6688089166827474,0.007833928757275399,0.09583900671933598,0,0,1,0,0,0
2024-11-17 14:15:00,0.06912570897787972,0.11750309741540454,0.7354745352709735,0.008307420792078135,0.09884190259516923,0,0,1,0,0,0
2024-11-17 14:30:00,0.06327113988675373,0.11750309741540454,0.8006186774282743,0.007953614564668587,0.10083996558174046,0,0,1,0,0,0
2024-11-17 14:45:00,0.2489631977871194,0.11750309741540454,0.7287720960800094,0.0015232298846984405,0.09983915888113648,1,0,1,0,0,0
2024-11-17 15:00:00,0.2015548348161864,0.24516039801099265,0.4914831439654032,0.010473653781262304,0.11886042768178395,1,1,1,0,0,0
2024-11-17 15:15:00,0.16434006716761448,0.24516039801099265,0.5402513160402814,0.00702829425400342,0.09880986715231188,0,1,1,0,0,0
2024-11-17 15:30:00,0.14868824029043962,0.24516039801099265,0.5776578374984688,0.011033481445061666,0.10343629479104832,0,1,1,0,0,0
2024-11-17 15:45:00,0.24666411400305113,0.24516039801099265,0.5154088290544782,0.01027142018664473,0.12201599066070434,1,1,1,0,0,0
2024-11-17 16:00:00,0.37239874847550747,0.3934693402873666,0.2876578289049642,0.04703563261817423,0.14639181073790364,1,1,1,0,0,0
2024-11-17 16:15:00,0.3812940267281806,0.3934693402873666,0.13606748740557595,0.004624687285994189,0.05647513152073458,1,1,0,0,0,0
2024-11-17 16:30:00,0.44159492150630314,0.3934693402873666,0.017305554019080325,0.0,0.09083257043639992,1,1,0,0,0,0
2024-11-17 16:45:00,0.4644225632258989,0.3934693402873666,0.0,0.004901965590157542,0.0937635329076758,1,1,0,0,0,0
2024-11-17 17:00:00,0.47809859311067265,0.5421666382283857,0.0,0.0060371577452097425,0.0856326514849759,1,1,0,0,0,0
2024-11-17 17:15:00,0.5169903674673427,0.5421666382283857,0.0,0.0,0.012685709215789487,1,1,0,0,0,0
2024-11-17 17:30:00,0.4939248375011039,0.5421666382283857,0.0,0.006303443296865829,0.20064049941538986,1,1,0,0,1,0
2024-11-17 17:45:00,0.5539383754128082,0.5421666382283857,0.0,0.08333339999997336,1.0,1,1,0,0,1,0
2024-11-17 18:00:00,0.5,0.6753475326416503,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-17 18:15:00,0.5,0.6753475326416503,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-17 18:30:00,0.5,0.6753475326416503,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-17 18:45:00,0.5,0.6753475326416503,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-17 19:00:00,0.5,0.7837348331701127,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-17 19:15:00,0.5,0.7837348331701127,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-17 19:30:00,0.5,0.7837348331701127,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-17 19:45:00,0.5,0.7837348331701127,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-17 20:00:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-17 20:15:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-17 20:30:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-17 20:45:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-17 21:00:00,0.5,0.9204404912817723,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-17 21:15:00,0.5,0.9204404912817723,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-17 21:30:00,0.5,0.9204404912817723,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-17 21:45:00,0.5,0.9204404912817723,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-17 22:00:00,0.5,0.9560630663765926,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-17 22:15:00,0.5,0.9560630663765926,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-17 22:30:00,0.5,0.9560630663765926,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-17 22:45:00,0.5,0.9560630663765926,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-17 23:00:00,0.5,0.9772058191163877,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-17 23:15:00,0.5,0.9772058191163877,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-17 23:30:00,0.5,0.9772058191163877,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-17 23:45:00,0.5,0.9772058191163877,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-18 00:00:00,0.5,0.9888910034617577,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-18 00:15:00,0.5,0.9888910034617577,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-18 00:30:00,0.5,0.9888910034617577,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-18 00:45:00,0.5,0.9888910034617577,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-18 01:00:00,0.5,0.9772058191163877,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-18 01:15:00,0.5,0.9772058191163877,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-18 01:30:00,0.5,0.9772058191163877,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-18 01:45:00,0.5,0.9772058191163877,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-18 02:00:00,0.5,0.9560630663765926,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-18 02:15:00,0.5,0.9560630663765926,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-18 02:30:00,0.5,0.9560630663765926,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-18 02:45:00,0.5,0.9560630663765926,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-18 03:00:00,0.5,0.9204404912817723,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-18 03:15:00,0.5,0.9204404912817723,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-18 03:30:00,0.5,0.9204404912817723,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-18 03:45:00,0.5,0.9204404912817723,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-18 04:00:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-18 04:15:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-18 04:30:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-18 04:45:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-18 05:00:00,0.5,0.7837348331701127,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-18 05:15:00,0.5,0.7837348331701127,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-18 05:30:00,0.5,0.7837348331701127,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-18 05:45:00,0.5,0.7837348331701127,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-18 06:00:00,0.5,0.6753475326416503,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-18 06:15:00,0.5,0.6753475326416503,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-18 06:30:00,0.5,0.6753475326416503,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-18 06:45:00,0.5,0.6753475326416503,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-18 07:00:00,0.5,0.5421666382283857,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-18 07:15:00,0.5,0.5421666382283857,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-18 07:30:00,0.5,0.5421666382283857,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-18 07:45:00,0.5263571297808912,0.5421666382283857,0.0,0.025641060157785667,0.14853228248901007,1,1,0,0,0,0
2024-11-18 08:00:00,0.5394317782928569,0.3934693402873666,0.0,0.0,0.01431129880023585,1,1,0,0,0,0
2024-11-18 08:15:00,0.4555335142341254,0.3934693402873666,0.0,0.003002532660513091,0.09167489180896493,1,1,0,0,0,0
2024-11-18 08:30:00,0.4209369913449303,0.3934693402873666,0.0,0.006876632630903434,0.09654746235924772,1,1,0,0,0,0
2024-11-18 08:45:00,0.363238310849336,0.3934693402873666,0.0,0.003298286247760629,0.09868077046938373,1,1,0,0,0,0
2024-11-18 09:00:00,0.320481468669537,0.24516039801099265,0.0,0.0027479580939906434,0.09131934442399792,1,1,0,0,0,0
2024-11-18 09:15:00,0.3016374062566214,0.24516039801099265,0.014312497377395535,0.0013264365595098138,0.08966357740196051,1,1,0,0,0,0
2024-11-18 09:30:00,0.2991475545200054,0.24516039801099265,0.202744652104174,0.004024236410868687,0.0948134093262365,1,1,1,0,0,0
2024-11-18 09:45:00,0.1493353330598004,0.24516039801099265,0.38859038677773794,0.03913608273849789,0.10199480950554007,0,1,1,0,0,0
2024-11-18 10:00:00,0.07991330616066439,0.11750309741540454,0.5638745830356072,0.013205802341886064,0.10103730213256945,0,0,1,0,0,0
2024-11-18 10:15:00,0.06554512923342269,0.11750309741540454,0.7004262531749785,0.007427088589506914,0.1011326913568289,0,0,1,0,0,0
2024-11-18 10:30:00,0.057805838440764756,0.11750309741540454,0.7508125042915343,0.01014296889527,0.09835650948126107,0,0,1,0,0,0
2024-11-18 10:45:00,0.07684653741531314,0.11750309741540454,0.781273141083894,0.011899231939121346,0.09934962963023874,0,0,1,0,0,0
2024-11-18 11:00:00,0.07015998549097578,0.03076676552365587,0.7944047564551944,0.009639701265017453,0.10397324166456223,0,0,1,0,0,0
2024-11-18 11:15:00,0.07546142123401968,0.03076676552365587,0.7855790042601967,0.01124473757424349,0.09986767343630354,0,0,1,0,0,0
2024-11-18 11:30:00,0.07974028851451216,0.03076676552365587,0.7883634196387398,0.010952921811193117,0.09892394753928557,0,0,1,0,0,0
2024-11-18 11:45:00,0.08903706860785236,0.03076676552365587,0.8141759317571468,0.011361587897566139,0.10034197665585332,0,0,1,0,0,0
2024-11-18 12:00:00,0.09648710457197796,0.0,0.7781123531386506,0.01221919394406723,0.09868889570084027,0,0,1,0,0,0
2024-11-18 12:15:00,0.10328715190341896,0.0,0.7157605738866896,0.012319556763702222,0.10054284747769038,0,0,1,0,0,0
2024-11-18 12:30:00,0.10501112036538822,0.0,0.6831884915109664,0.0117597979283941,0.10018915546220697,0,0,1,0,0,0
2024-11-18 12:45:00,0.14284972381898192,0.0,0.676087964905633,0.029522065428641997,0.10056555224981056,0,0,1,0,0,0
2024-11-18 13:00:00,0.17466011131903159,0.03076676552365587,0.632462125193792,0.05634493305568766,0.1016248563979738,0,0,1,0,0,0
2024-11-18 13:15:00,0.15252822856654435,0.03076676552365587,0.6548611031638252,0.03743557208442316,0.1014418062902478,0,0,1,0,0,0
2024-11-18 13:30:00,0.10515215281454157,0.03076676552365587,0.7139326274446594,0.011442502561828216,0.0995384461693627,0,0,1,0,0,0
2024-11-18 13:45:00,0.09996035991113021,0.03076676552365587,0.7533324300296722,0.010737124669342624,0.10346872743989821,0,0,1,0,0,0
2024-11-18 14:00:00,0.09646934008536628,0.11750309741540454,0.7707331615024146,0.008694336099198341,0.10252209040218285,0,0,1,0,0,0
2024-11-18 14:15:00,0.09105382158020917,0.11750309741540454,0.7796759291931434,0.008875115213813567,0.09828001798080188,0,0,1,0,0,0
2024-11-18 14:30:00,0.08486328864285496,0.11750309741540454,0.8303125090069242,0.008234552450909982,0.09941284080499546,0,0,1,0,0,0
2024-11-18 14:45:00,0.08002381143189563,0.11750309741540454,0.8681757476594714,0.00678229646169648,0.09886606617112714,0,0,1,0,0,0
2024-11-18 15:00:00,0.11555247770619266,0.24516039801099265,0.8338541658719382,0.010319720440815083,0.09779766344398921,0,1,1,0,0,0
2024-11-18 15:15:00,0.16663169612614193,0.24516039801099265,0.693410257681822,0.01575561779533574,0.09582249343977,0,1,1,0,0,0
2024-11-18 15:30:00,0.2998563502797862,0.24516039801099265,0.5210622859241987,0.011111523870135254,0.11376987837290131,1,1,1,0,0,0
2024-11-18 15:45:00,0.3760985015710097,0.24516039801099265,0.26460416807068726,0.02003321720330531,0.09198897480992008,1,1,1,0,0,0
2024-11-18 16:00:00,0.31061176095647564,0.3934693402873666,0.2027990366834582,0.015640095205102345,0.08104964325293396,1,1,1,0,0,0
2024-11-18 16:15:00,0.23863481096138278,0.3934693402873666,0.27407671438953873,0.021068499731413004,0.10754666608104757,1,1,1,0,0,0
2024-11-18 16:30:00,0.3445408431675269,0.3934693402873666,0.2639599366677113,0.028069900178001594,0.09555451891842481,1,1,1,0,0,0
2024-11-18 16:45:00,0.48779344024291915,0.3934693402873666,0.22481017792666408,0.12219946966205097,0.09702069081507281,1,1,1,0,0,0
2024-11-18 17:00:00,0.4656827232645165,0.5421666382283857,0.04408669881146364,0.017155428825276653,0.1338503030199445,1,1,0,0,0,0
2024-11-18 17:15:00,0.4818209200872441,0.5421666382283857,0.0,0.041318095986139225,0.10994665531336434,1,1,0,0,0,0
2024-11-18 17:30:00,0.5253604979846357,0.5421666382283857,0.0,0.0,0.012215411214603344,1,1,0,0,0,0
2024-11-18 17:45:00,0.6655884537077723,0.5421666382283857,0.0,6.818179953960168e-08,0.14779056157937953,1,1,0,0,0,0
2024-11-18 18:00:00,0.5,0.6753475326416503,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-18 18:15:00,0.5,0.6753475326416503,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-18 18:30:00,0.5,0.6753475326416503,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-18 18:45:00,0.5,0.6753475326416503,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-18 19:00:00,0.5,0.7837348331701127,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-18 19:15:00,0.5,0.7837348331701127,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-18 19:30:00,0.5,0.7837348331701127,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-18 19:45:00,0.5,0.7837348331701127,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-18 20:00:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-18 20:15:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-18 20:30:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-18 20:45:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-18 21:00:00,0.5,0.9204404912817723,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-18 21:15:00,0.5,0.9204404912817723,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-18 21:30:00,0.5,0.9204404912817723,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-18 21:45:00,0.5,0.9204404912817723,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-18 22:00:00,0.5,0.9560630663765926,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-18 22:15:00,0.5,0.9560630663765926,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-18 22:30:00,0.5,0.9560630663765926,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-18 22:45:00,0.5,0.9560630663765926,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-18 23:00:00,0.5,0.9772058191163877,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-18 23:15:00,0.5,0.9772058191163877,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-18 23:30:00,0.5,0.9772058191163877,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-18 23:45:00,0.5,0.9772058191163877,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-19 00:00:00,0.5,0.9888910034617577,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-19 00:15:00,0.5,0.9888910034617577,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-19 00:30:00,0.5,0.9888910034617577,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-19 00:45:00,0.5,0.9888910034617577,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-19 01:00:00,0.5,0.9772058191163877,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-19 01:15:00,0.5,0.9772058191163877,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-19 01:30:00,0.5,0.9772058191163877,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-19 01:45:00,0.5,0.9772058191163877,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-19 02:00:00,0.5,0.9560630663765926,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-19 02:15:00,0.5,0.9560630663765926,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-19 02:30:00,0.5,0.9560630663765926,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-19 02:45:00,0.5,0.9560630663765926,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-19 03:00:00,0.5,0.9204404912817723,0.0,1.0,1.0,1,1,0,1,1,0
2024-11-19 03:15:00,0.5,0.9204404912817723,0.0,1.0,1.0,1,1,0,1,1,0
